Description	Target	Measure	E11	E10	E01
["""ENSG00000196867""" = 0.0]	[Target]	0.0	0.0	127.0	0.0
["""ENSG00000065183""" = 0.0], ["""ENSG00000165171""" = 1.0]	[Target]	0.0	0.0	33.0	0.0
["""ENSG00000281106""" = 0.0], ["""ENSG00000180347""" = 1.0]	[Target]	0.0	0.0	31.0	0.0
["""ENSG00000187144""" = 0.0], ["""ENSG00000185436""" = 0.0], ["""ENSG00000198015""" = 0.0], ["""ENSG00000151136""" = 0.0], ["""ENSG00000170476""" = 0.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000089234""" = 0.0], ["""ENSG00000172519""" = 0.0], ["""ENSG00000181007""" = 1.0]	[Target]	0.0	0.0	23.0	0.0
["""ENSG00000176136""" = 1.0], ["""ENSG00000185272""" = 1.0]	[Target]	0.0	0.0	23.0	0.0
["""ENSG00000165490""" = 0.0], ["""ENSG00000166823""" = 1.0]	[Target]	0.0	0.0	33.0	0.0
["""ENSG00000106400""" = 1.0], ["""ENSG00000102109""" = 0.0]	[Target]	0.0	0.0	33.0	0.0
["""ENSG00000283201""" = 0.0], ["""ENSG00000136694""" = 0.0]	[Target]	0.0	0.0	105.0	0.0
["""ENSG00000132970""" = 1.0], ["""ENSG00000130208""" = 0.0]	[Target]	0.0	0.0	39.0	0.0
["""ENSG00000110583""" = 0.0], ["""ENSG00000213967""" = 0.0]	[Target]	0.0	0.0	106.0	0.0
["""ENSG00000241973""" = 1.0], ["""ENSG00000086061""" = 1.0]	[Target]	0.0	0.0	23.0	0.0
["""ENSG00000180871""" = 1.0], ["""ENSG00000090989""" = 1.0]	[Target]	0.0	0.0	13.0	0.0
["""ENSG00000183206""" = 0.0], ["""ENSG00000204970""" = 1.0]	[Target]	0.0	0.0	34.0	0.0
["""ENSG00000118156""" = 0.0], ["""ENSG00000168530""" = 1.0]	[Target]	0.0	0.0	10.0	0.0
["""ENSG00000138435""" = 0.0], ["""ENSG00000131050""" = 1.0]	[Target]	0.0	0.0	30.0	0.0
["""ENSG00000196352""" = 1.0], ["""ENSG00000257335""" = 1.0]	[Target]	0.0	0.0	12.0	0.0
["""ENSG00000189409""" = 0.0], ["""ENSG00000112812""" = 1.0]	[Target]	0.0	0.0	43.0	0.0
["""ENSG00000101417""" = 0.0], ["""ENSG00000160563""" = 0.0]	[Target]	0.0	0.0	98.0	0.0
["""ENSG00000168772""" = 1.0], ["""ENSG00000147316""" = 1.0]	[Target]	0.0	0.0	21.0	0.0
["""ENSG00000181026""" = 0.0], ["""ENSG00000106266""" = 0.0]	[Target]	0.0	0.0	100.0	0.0
["""ENSG00000143862""" = 0.0], ["""ENSG00000110697""" = 1.0]	[Target]	0.0	0.0	29.0	0.0
["""ENSG00000072210""" = 0.0], ["""ENSG00000076641""" = 0.0]	[Target]	0.0	0.0	98.0	0.0
["""ENSG00000139874""" = 1.0], ["""ENSG00000182670""" = 1.0]	[Target]	0.0	0.0	11.0	0.0
["""ENSG00000076864""" = 1.0], ["""ENSG00000162913""" = 0.0], ["""ENSG00000043591""" = 0.0], ["""ENSG00000111490""" = 1.0], ["""ENSG00000168374""" = 1.0]	[Target]	0.0	0.0	10.0	0.0
["""ENSG00000116127""" = 1.0], ["""ENSG00000094841""" = 0.0]	[Target]	0.0	0.0	18.0	0.0
["""ENSG00000283516""" = 0.0], ["""ENSG00000129116""" = 0.0], ["""ENSG00000239839""" = 1.0], ["""ENSG00000183304""" = 0.0]	[Target]	0.0	0.0	24.0	0.0
["""ENSG00000095777""" = 0.0], ["""ENSG00000118849""" = 0.0], ["""ENSG00000165704""" = 0.0]	[Target]	0.0	0.0	80.0	0.0
["""ENSG00000214447""" = 1.0], ["""ENSG00000160396""" = 0.0]	[Target]	0.0	0.0	33.0	0.0
["""ENSG00000160783""" = 0.0], ["""ENSG00000198443""" = 1.0]	[Target]	0.0	0.0	15.0	0.0
["""ENSG00000180176""" = 0.0], ["""ENSG00000172725""" = 1.0]	[Target]	0.0	0.0	28.0	0.0
["""ENSG00000033800""" = 1.0], ["""ENSG00000163606""" = 0.0]	[Target]	0.0	0.0	33.0	0.0
["""ENSG00000160767""" = 0.0], ["""ENSG00000185875""" = 0.0], ["""ENSG00000173894""" = 0.0], ["""ENSG00000160439""" = 0.0], ["""ENSG00000241685""" = 0.0]	[Target]	0.0	0.0	69.0	0.0
["""ENSG00000166569""" = 0.0], ["""ENSG00000105976""" = 1.0]	[Target]	0.0	0.0	31.0	0.0
["""ENSG00000108094""" = 1.0], ["""ENSG00000198855""" = 1.0]	[Target]	0.0	0.0	20.0	0.0
["""ENSG00000162727""" = 0.0], ["""ENSG00000176142""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000084636""" = 1.0], ["""ENSG00000090971""" = 1.0]	[Target]	0.0	0.0	15.0	0.0
["""ENSG00000142669""" = 0.0], ["""ENSG00000115221""" = 0.0]	[Target]	0.0	0.0	99.0	0.0
["""ENSG00000186265""" = 0.0], ["""ENSG00000013810""" = 1.0]	[Target]	0.0	0.0	30.0	0.0
["""ENSG00000117385""" = 0.0], ["""ENSG00000146247""" = 1.0]	[Target]	0.0	0.0	37.0	0.0
["""ENSG00000124171""" = 0.0], ["""ENSG00000165272""" = 0.0]	[Target]	0.0	0.0	97.0	0.0
["""ENSG00000100628""" = 0.0], ["""ENSG00000152377""" = 1.0]	[Target]	0.0	0.0	39.0	0.0
["""ENSG00000169062""" = 1.0], ["""ENSG00000147041""" = 1.0]	[Target]	0.0	0.0	24.0	0.0
