Description	Target	Measure	E11	E10	E01
["""col_1890""" = 4]	[Target]	0.0	0.0	1125.0	0.0
["""col_967""" = 2], ["""col_1230""" = 2], ["""col_1938""" = 4]	[Target]	0.0	0.0	34.0	0.0
["""col_1230""" = 2], ["""col_1938""" = 4]	[Target]	0.0	0.0	203.0	0.0
["""col_408""" = 4], ["""col_583""" = 3]	[Target]	0.0	0.0	231.0	0.0
["""col_442""" = 2], ["""col_1719""" = 0]	[Target]	0.0	0.0	219.0	0.0
["""col_149""" = 1], ["""col_265""" = 2]	[Target]	0.0	0.0	227.0	0.0
["""col_794""" = 3], ["""col_920""" = 0]	[Target]	0.0	0.0	250.0	0.0
["""col_238""" = 4], ["""col_456""" = 0]	[Target]	0.0	0.0	201.0	0.0
["""col_346""" = 3], ["""col_1508""" = 2], ["""col_1696""" = 1]	[Target]	0.0	0.0	40.0	0.0
["""col_346""" = 3], ["""col_1696""" = 1]	[Target]	0.0	0.0	202.0	0.0
["""col_244""" = 1], ["""col_1062""" = 0], ["""col_1922""" = 4]	[Target]	0.0	0.0	47.0	0.0
["""col_244""" = 1], ["""col_1922""" = 4]	[Target]	0.0	0.0	226.0	0.0
["""col_732""" = 1], ["""col_1199""" = 3]	[Target]	0.0	0.0	207.0	0.0
["""col_867""" = 3], ["""col_1780""" = 2]	[Target]	0.0	0.0	213.0	0.0
["""col_335""" = 4], ["""col_1160""" = 1]	[Target]	0.0	0.0	242.0	0.0
["""col_797""" = 1], ["""col_1326""" = 2]	[Target]	0.0	0.0	231.0	0.0
["""col_1218""" = 0], ["""col_1941""" = 0]	[Target]	0.0	0.0	205.0	0.0
["""col_108""" = 2], ["""col_1572""" = 3]	[Target]	0.0	0.0	221.0	0.0
["""col_1012""" = 1], ["""col_1689""" = 4]	[Target]	0.0	0.0	220.0	0.0
["""col_120""" = 0], ["""col_797""" = 0]	[Target]	0.0	0.0	228.0	0.0
["""col_225""" = 1], ["""col_1512""" = 1]	[Target]	0.0	0.0	222.0	0.0
["""col_1023""" = 4], ["""col_1665""" = 0]	[Target]	0.0	0.0	195.0	0.0
["""col_531""" = 1], ["""col_938""" = 3]	[Target]	0.0	0.0	226.0	0.0
["""col_286""" = 1], ["""col_1551""" = 2]	[Target]	0.0	0.0	226.0	0.0
["""col_485""" = 1], ["""col_1954""" = 3]	[Target]	0.0	0.0	228.0	0.0
["""col_578""" = 3], ["""col_588""" = 3], ["""col_1355""" = 1]	[Target]	0.0	0.0	46.0	0.0
["""col_588""" = 3], ["""col_1355""" = 1]	[Target]	0.0	0.0	202.0	0.0
["""col_216""" = 3], ["""col_1981""" = 3]	[Target]	0.0	0.0	234.0	0.0
["""col_419""" = 2], ["""col_1627""" = 2]	[Target]	0.0	0.0	217.0	0.0
["""col_711""" = 0], ["""col_1603""" = 0]	[Target]	0.0	0.0	241.0	0.0
["""col_81""" = 3], ["""col_1831""" = 3]	[Target]	0.0	0.0	240.0	0.0
["""col_578""" = 1], ["""col_1244""" = 3]	[Target]	0.0	0.0	233.0	0.0
["""col_568""" = 1], ["""col_1455""" = 2]	[Target]	0.0	0.0	234.0	0.0
["""col_762""" = 0], ["""col_952""" = 1]	[Target]	0.0	0.0	218.0	0.0
["""col_325""" = 1], ["""col_685""" = 0]	[Target]	0.0	0.0	205.0	0.0
["""col_792""" = 0], ["""col_1002""" = 4]	[Target]	0.0	0.0	208.0	0.0
["""col_428""" = 1], ["""col_1176""" = 4]	[Target]	0.0	0.0	237.0	0.0
["""col_144""" = 2], ["""col_331""" = 0]	[Target]	0.0	0.0	234.0	0.0
["""col_344""" = 2], ["""col_641""" = 3], ["""col_1255""" = 3]	[Target]	0.0	0.0	47.0	0.0
["""col_344""" = 2], ["""col_641""" = 3]	[Target]	0.0	0.0	225.0	0.0
["""col_957""" = 4], ["""col_1110""" = 1]	[Target]	0.0	0.0	256.0	0.0
["""col_368""" = 1], ["""col_640""" = 3]	[Target]	0.0	0.0	250.0	0.0
["""col_1474""" = 2], ["""col_1822""" = 1]	[Target]	0.0	0.0	245.0	0.0
["""col_303""" = 4], ["""col_474""" = 1], ["""col_571""" = 4], ["""col_610""" = 1]	[Target]	0.0	0.0	12.0	0.0
["""col_303""" = 4], ["""col_474""" = 1], ["""col_610""" = 1]	[Target]	0.0	0.0	46.0	0.0
["""col_474""" = 1], ["""col_610""" = 1]	[Target]	0.0	0.0	219.0	0.0
["""col_474""" = 0], ["""col_1725""" = 1]	[Target]	0.0	0.0	214.0	0.0
["""col_550""" = 3], ["""col_1958""" = 0]	[Target]	0.0	0.0	224.0	0.0
["""col_436""" = 3], ["""col_1516""" = 0]	[Target]	0.0	0.0	220.0	0.0
["""col_853""" = 2], ["""col_1488""" = 3]	[Target]	0.0	0.0	254.0	0.0
