#iterations	mean Measure
1	-0.03565185979300204
501	-0.0034306011281745744
1001	-0.0032151295789556522
1501	-0.0032809219982052936
2001	-0.0026660082589863
2501	-0.0022142811827812513
2501	-0.0022142811827812513
3001	-0.0019049256521965784
3501	-0.0016980554369609257
4001	-0.0015381787901194912
4001	-0.0015381787901194912
4001	-0.0015381787901194912
4001	-0.0015381787901194912
4501	-0.0014193409662174436
5001	-0.001329564536781305
5001	-0.001329564536781305
5501	-0.001247680495153939
6001	-0.0011841023086341688
6501	-0.001128361358199497
7001	-0.0010789009723339293
7501	-0.0010400932321988985
8001	-0.0010075206811199205
8501	-9.824975736380513E-4
9001	-9.563284602469993E-4
9501	-9.330531500945587E-4
