Description	Target	Measure	E11	E10	E01
["""ENSG00000164134""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000114650""" = 1.0]	[Target]	0.0	0.0	42.0	0.0
["""ENSG00000196415""" = 0.0], ["""ENSG00000100003""" = 0.0], ["""ENSG00000076242""" = 0.0], ["""ENSG00000213139""" = 0.0]	[Target]	0.0	0.0	64.0	0.0
["""ENSG00000100003""" = 0.0]	[Target]	0.0	0.0	126.0	0.0
["""ENSG00000134072""" = 0.0]	[Target]	0.0	0.0	137.0	0.0
["""ENSG00000171987""" = 0.0], ["""ENSG00000255641""" = 0.0], ["""ENSG00000188342""" = 0.0], ["""ENSG00000089280""" = 0.0], ["""ENSG00000178719""" = 0.0]	[Target]	0.0	0.0	71.0	0.0
["""ENSG00000188342""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000063322""" = 1.0]	[Target]	0.0	0.0	48.0	0.0
["""ENSG00000165138""" = 0.0]	[Target]	0.0	0.0	136.0	0.0
["""ENSG00000189376""" = 1.0]	[Target]	0.0	0.0	43.0	0.0
["""ENSG00000065054""" = 0.0], ["""ENSG00000231924""" = 1.0], ["""ENSG00000104361""" = 0.0], ["""ENSG00000122705""" = 0.0]	[Target]	0.0	0.0	22.0	0.0
["""ENSG00000231924""" = 1.0]	[Target]	0.0	0.0	43.0	0.0
["""ENSG00000152034""" = 0.0]	[Target]	0.0	0.0	166.0	0.0
["""ENSG00000111335""" = 0.0]	[Target]	0.0	0.0	132.0	0.0
["""ENSG00000122694""" = 0.0]	[Target]	0.0	0.0	130.0	0.0
["""ENSG00000182103""" = 0.0], ["""ENSG00000100243""" = 1.0]	[Target]	0.0	0.0	31.0	0.0
["""ENSG00000182103""" = 0.0]	[Target]	0.0	0.0	130.0	0.0
["""ENSG00000144681""" = 1.0]	[Target]	0.0	0.0	50.0	0.0
["""ENSG00000184908""" = 1.0], ["""ENSG00000155980""" = 0.0], ["""ENSG00000157766""" = 0.0], ["""ENSG00000170222""" = 0.0]	[Target]	0.0	0.0	13.0	0.0
["""ENSG00000155980""" = 0.0], ["""ENSG00000157766""" = 0.0], ["""ENSG00000170222""" = 0.0]	[Target]	0.0	0.0	77.0	0.0
["""ENSG00000157766""" = 0.0]	[Target]	0.0	0.0	132.0	0.0
["""ENSG00000198862""" = 0.0]	[Target]	0.0	0.0	130.0	0.0
["""ENSG00000164323""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000198837""" = 0.0], ["""ENSG00000075407""" = 0.0], ["""ENSG00000152578""" = 0.0], ["""ENSG00000181885""" = 0.0], ["""ENSG00000102078""" = 0.0]	[Target]	0.0	0.0	50.0	0.0
["""ENSG00000198837""" = 0.0], ["""ENSG00000152578""" = 0.0], ["""ENSG00000181885""" = 0.0], ["""ENSG00000102078""" = 0.0]	[Target]	0.0	0.0	57.0	0.0
["""ENSG00000198837""" = 0.0]	[Target]	0.0	0.0	135.0	0.0
["""ENSG00000165113""" = 0.0]	[Target]	0.0	0.0	136.0	0.0
["""ENSG00000162419""" = 0.0], ["""ENSG00000157851""" = 0.0]	[Target]	0.0	0.0	98.0	0.0
["""ENSG00000162419""" = 0.0]	[Target]	0.0	0.0	128.0	0.0
["""ENSG00000120159""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000187037""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000167483""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000121350""" = 1.0]	[Target]	0.0	0.0	42.0	0.0
["""ENSG00000187612""" = 0.0], ["""ENSG00000157168""" = 0.0], ["""ENSG00000197140""" = 0.0]	[Target]	0.0	0.0	101.0	0.0
["""ENSG00000157168""" = 0.0], ["""ENSG00000197140""" = 0.0]	[Target]	0.0	0.0	104.0	0.0
["""ENSG00000157168""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000144579""" = 1.0]	[Target]	0.0	0.0	48.0	0.0
["""ENSG00000204104""" = 0.0]	[Target]	0.0	0.0	128.0	0.0
["""ENSG00000118260""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000226733""" = 0.0]	[Target]	0.0	0.0	158.0	0.0
["""ENSG00000134809""" = 0.0], ["""ENSG00000241241""" = 0.0], ["""ENSG00000179673""" = 1.0], ["""ENSG00000115486""" = 0.0], ["""ENSG00000198398""" = 0.0]	[Target]	0.0	0.0	30.0	0.0
["""ENSG00000115486""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000007341""" = 0.0], ["""ENSG00000107984""" = 0.0], ["""ENSG00000125912""" = 0.0], ["""ENSG00000101473""" = 0.0], ["""ENSG00000174225""" = 0.0]	[Target]	0.0	0.0	43.0	0.0
["""ENSG00000107984""" = 0.0]	[Target]	0.0	0.0	134.0	0.0
["""ENSG00000264343""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000131233""" = 1.0]	[Target]	0.0	0.0	42.0	0.0
["""ENSG00000152464""" = 0.0], ["""ENSG00000170473""" = 0.0], ["""ENSG00000180611""" = 0.0]	[Target]	0.0	0.0	77.0	0.0
["""ENSG00000170473""" = 0.0]	[Target]	0.0	0.0	132.0	0.0
["""ENSG00000046651""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000174130""" = 0.0]	[Target]	0.0	0.0	130.0	0.0
