Description	Target	Measure	E11	E10	E01
["""col_1984""" = 4]	[Target]	0.0	0.0	1103.0	0.0
["""col_476""" = 3]	[Target]	0.0	0.0	1150.0	0.0
["""col_375""" = 1], ["""col_1239""" = 1]	[Target]	0.0	0.0	219.0	0.0
["""col_1239""" = 1]	[Target]	0.0	0.0	1196.0	0.0
["""col_500""" = 2]	[Target]	0.0	0.0	1130.0	0.0
["""col_330""" = 0]	[Target]	0.0	0.0	1147.0	0.0
["""col_378""" = 3]	[Target]	0.0	0.0	1111.0	0.0
["""col_1504""" = 4]	[Target]	0.0	0.0	1106.0	0.0
["""col_879""" = 1]	[Target]	0.0	0.0	1083.0	0.0
["""col_1960""" = 2]	[Target]	0.0	0.0	1122.0	0.0
["""col_511""" = 0], ["""col_1226""" = 1], ["""col_1295""" = 0], ["""col_1999""" = 0]	[Target]	0.0	0.0	12.0	0.0
["""col_1295""" = 0]	[Target]	0.0	0.0	1098.0	0.0
["""col_1435""" = 4]	[Target]	0.0	0.0	1137.0	0.0
["""col_50""" = 2]	[Target]	0.0	0.0	1095.0	0.0
["""col_90""" = 2]	[Target]	0.0	0.0	1116.0	0.0
["""col_258""" = 2]	[Target]	0.0	0.0	1130.0	0.0
["""col_358""" = 1]	[Target]	0.0	0.0	1108.0	0.0
["""col_1103""" = 1]	[Target]	0.0	0.0	1083.0	0.0
["""col_585""" = 4]	[Target]	0.0	0.0	1132.0	0.0
["""col_1779""" = 0]	[Target]	0.0	0.0	1068.0	0.0
["""col_144""" = 3]	[Target]	0.0	0.0	1105.0	0.0
["""col_1926""" = 2]	[Target]	0.0	0.0	1110.0	0.0
["""col_282""" = 1]	[Target]	0.0	0.0	1130.0	0.0
["""Attribute 3""" = 1], ["""col_1083""" = 3], ["""col_1956""" = 1]	[Target]	0.0	0.0	55.0	0.0
["""col_1956""" = 1]	[Target]	0.0	0.0	1106.0	0.0
["""col_96""" = 1]	[Target]	0.0	0.0	1129.0	0.0
["""col_1047""" = 0]	[Target]	0.0	0.0	1108.0	0.0
["""col_1454""" = 3]	[Target]	0.0	0.0	1142.0	0.0
["""col_1468""" = 0]	[Target]	0.0	0.0	1131.0	0.0
["""col_1448""" = 1]	[Target]	0.0	0.0	1134.0	0.0
["""col_989""" = 0]	[Target]	0.0	0.0	1182.0	0.0
["""col_897""" = 4]	[Target]	0.0	0.0	1165.0	0.0
["""col_132""" = 2], ["""col_247""" = 0], ["""col_1252""" = 0]	[Target]	0.0	0.0	48.0	0.0
["""col_132""" = 2], ["""col_247""" = 0]	[Target]	0.0	0.0	235.0	0.0
["""col_247""" = 0]	[Target]	0.0	0.0	1156.0	0.0
["""col_1237""" = 2]	[Target]	0.0	0.0	1149.0	0.0
["""col_464""" = 2]	[Target]	0.0	0.0	1118.0	0.0
["""col_1887""" = 1]	[Target]	0.0	0.0	1115.0	0.0
["""col_1571""" = 3]	[Target]	0.0	0.0	1133.0	0.0
["""col_560""" = 3], ["""col_930""" = 3], ["""col_1490""" = 3], ["""col_1671""" = 2]	[Target]	0.0	0.0	13.0	0.0
["""col_560""" = 3], ["""col_930""" = 3], ["""col_1490""" = 3]	[Target]	0.0	0.0	51.0	0.0
["""col_560""" = 3]	[Target]	0.0	0.0	1101.0	0.0
["""col_656""" = 1]	[Target]	0.0	0.0	1074.0	0.0
["""col_401""" = 1]	[Target]	0.0	0.0	1151.0	0.0
["""col_852""" = 3]	[Target]	0.0	0.0	1108.0	0.0
["""col_1681""" = 1]	[Target]	0.0	0.0	1137.0	0.0
["""col_1215""" = 3]	[Target]	0.0	0.0	1087.0	0.0
["""col_710""" = 1]	[Target]	0.0	0.0	1132.0	0.0
["""col_861""" = 4]	[Target]	0.0	0.0	1069.0	0.0
["""col_1119""" = 2]	[Target]	0.0	0.0	1127.0	0.0
