Description	Target	Measure	E11	E10	E01
["""ENSG00000099622""" = 0.0]	[Target]	0.0	0.0	128.0	0.0
["""ENSG00000167461""" = 0.0], ["""ENSG00000257704""" = 1.0]	[Target]	0.0	0.0	25.0	0.0
["""ENSG00000167535""" = 0.0], ["""ENSG00000014641""" = 0.0]	[Target]	0.0	0.0	103.0	0.0
["""ENSG00000128886""" = 0.0], ["""ENSG00000218891""" = 1.0], ["""ENSG00000112297""" = 0.0], ["""ENSG00000165078""" = 1.0]	[Target]	0.0	0.0	12.0	0.0
["""ENSG00000121644""" = 0.0], ["""ENSG00000255587""" = 0.0], ["""ENSG00000122691""" = 0.0]	[Target]	0.0	0.0	74.0	0.0
["""ENSG00000173227""" = 1.0], ["""ENSG00000069764""" = 0.0]	[Target]	0.0	0.0	33.0	0.0
["""ENSG00000236320""" = 1.0], ["""ENSG00000108819""" = 1.0]	[Target]	0.0	0.0	12.0	0.0
["""ENSG00000099256""" = 0.0], ["""ENSG00000144152""" = 0.0], ["""ENSG00000165091""" = 1.0], ["""ENSG00000196781""" = 1.0]	[Target]	0.0	0.0	11.0	0.0
["""ENSG00000141994""" = 1.0], ["""ENSG00000204396""" = 0.0]	[Target]	0.0	0.0	29.0	0.0
["""ENSG00000172824""" = 1.0], ["""ENSG00000145920""" = 1.0]	[Target]	0.0	0.0	12.0	0.0
["""ENSG00000172428""" = 0.0], ["""ENSG00000113263""" = 0.0], ["""ENSG00000157240""" = 1.0]	[Target]	0.0	0.0	25.0	0.0
["""ENSG00000259431""" = 1.0], ["""ENSG00000165029""" = 0.0]	[Target]	0.0	0.0	42.0	0.0
["""ENSG00000203747""" = 0.0], ["""ENSG00000116698""" = 1.0]	[Target]	0.0	0.0	23.0	0.0
["""ENSG00000174943""" = 1.0], ["""ENSG00000153774""" = 1.0]	[Target]	0.0	0.0	16.0	0.0
["""ENSG00000182742""" = 1.0], ["""ENSG00000170832""" = 0.0], ["""ENSG00000131408""" = 0.0], ["""ENSG00000115386""" = 0.0], ["""ENSG00000168385""" = 0.0]	[Target]	0.0	0.0	11.0	0.0
["""ENSG00000162604""" = 1.0], ["""ENSG00000065615""" = 1.0]	[Target]	0.0	0.0	22.0	0.0
["""ENSG00000198965""" = 0.0], ["""ENSG00000239305""" = 1.0], ["""ENSG00000171209""" = 0.0], ["""ENSG00000004948""" = 0.0]	[Target]	0.0	0.0	33.0	0.0
