Description	Target	Measure	E11	E10	E01
["""ENSG00000247595""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000139734""" = 0.0], ["""ENSG00000140612""" = 0.0], ["""ENSG00000126368""" = 0.0], ["""ENSG00000088298""" = 0.0], ["""ENSG00000144824""" = 1.0]	[Target]	0.0	0.0	19.0	0.0
["""ENSG00000088298""" = 0.0], ["""ENSG00000144824""" = 1.0]	[Target]	0.0	0.0	36.0	0.0
["""ENSG00000088298""" = 0.0]	[Target]	0.0	0.0	135.0	0.0
["""ENSG00000123572""" = 1.0]	[Target]	0.0	0.0	42.0	0.0
["""ENSG00000174876""" = 0.0]	[Target]	0.0	0.0	134.0	0.0
["""ENSG00000114126""" = 1.0]	[Target]	0.0	0.0	46.0	0.0
["""ENSG00000122481""" = 0.0], ["""ENSG00000092067""" = 0.0], ["""ENSG00000185787""" = 0.0], ["""ENSG00000102935""" = 1.0]	[Target]	0.0	0.0	19.0	0.0
["""ENSG00000122481""" = 0.0]	[Target]	0.0	0.0	126.0	0.0
["""ENSG00000106004""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000159708""" = 0.0], ["""ENSG00000129933""" = 0.0], ["""ENSG00000001629""" = 1.0], ["""ENSG00000099219""" = 1.0]	[Target]	0.0	0.0	13.0	0.0
["""ENSG00000001629""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000204099""" = 0.0]	[Target]	0.0	0.0	135.0	0.0
["""ENSG00000141627""" = 1.0], ["""ENSG00000213015""" = 0.0]	[Target]	0.0	0.0	30.0	0.0
["""ENSG00000141627""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000081277""" = 0.0]	[Target]	0.0	0.0	132.0	0.0
["""ENSG00000136457""" = 1.0]	[Target]	0.0	0.0	50.0	0.0
["""ENSG00000258790""" = 0.0], ["""ENSG00000084774""" = 0.0]	[Target]	0.0	0.0	103.0	0.0
["""ENSG00000084774""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000186532""" = 0.0], ["""ENSG00000182013""" = 0.0], ["""ENSG00000187068""" = 0.0], ["""ENSG00000113070""" = 0.0], ["""ENSG00000198888""" = 0.0]	[Target]	0.0	0.0	54.0	0.0
["""ENSG00000182013""" = 0.0], ["""ENSG00000187068""" = 0.0], ["""ENSG00000113070""" = 0.0]	[Target]	0.0	0.0	71.0	0.0
["""ENSG00000113070""" = 0.0]	[Target]	0.0	0.0	130.0	0.0
["""ENSG00000164078""" = 0.0]	[Target]	0.0	0.0	128.0	0.0
["""ENSG00000204843""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000160714""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000111058""" = 0.0], ["""ENSG00000174951""" = 1.0], ["""ENSG00000272325""" = 0.0]	[Target]	0.0	0.0	20.0	0.0
["""ENSG00000272325""" = 0.0]	[Target]	0.0	0.0	130.0	0.0
["""ENSG00000165072""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000178726""" = 0.0]	[Target]	0.0	0.0	135.0	0.0
["""ENSG00000077264""" = 1.0]	[Target]	0.0	0.0	49.0	0.0
["""ENSG00000203814""" = 0.0], ["""ENSG00000143333""" = 0.0], ["""ENSG00000093010""" = 1.0]	[Target]	0.0	0.0	28.0	0.0
["""ENSG00000093010""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000166747""" = 1.0], ["""ENSG00000178381""" = 0.0], ["""ENSG00000185222""" = 0.0]	[Target]	0.0	0.0	23.0	0.0
["""ENSG00000166747""" = 1.0]	[Target]	0.0	0.0	49.0	0.0
["""ENSG00000149923""" = 1.0]	[Target]	0.0	0.0	43.0	0.0
["""ENSG00000179454""" = 0.0], ["""ENSG00000103449""" = 1.0], ["""ENSG00000100162""" = 0.0], ["""ENSG00000146021""" = 0.0]	[Target]	0.0	0.0	15.0	0.0
["""ENSG00000146021""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000107960""" = 0.0]	[Target]	0.0	0.0	130.0	0.0
["""ENSG00000147180""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000131788""" = 1.0], ["""ENSG00000068912""" = 0.0], ["""ENSG00000233701""" = 0.0]	[Target]	0.0	0.0	20.0	0.0
["""ENSG00000131788""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000100814""" = 1.0]	[Target]	0.0	0.0	49.0	0.0
["""ENSG00000150593""" = 1.0], ["""ENSG00000167360""" = 0.0], ["""ENSG00000277277""" = 0.0], ["""ENSG00000163930""" = 0.0]	[Target]	0.0	0.0	16.0	0.0
["""ENSG00000150593""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000239590""" = 1.0]	[Target]	0.0	0.0	43.0	0.0
["""ENSG00000160087""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000168646""" = 1.0]	[Target]	0.0	0.0	49.0	0.0
["""ENSG00000147862""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000107537""" = 1.0]	[Target]	0.0	0.0	41.0	0.0
["""ENSG00000120057""" = 0.0]	[Target]	0.0	0.0	134.0	0.0
