#iterations	mean Measure
1	0.0
501	4.655492543684318E-4
1001	4.041993766626588E-4
1501	4.4736000509697856E-4
2001	4.4898883394788443E-4
2501	3.607706540892167E-4
3001	3.0091719481075194E-4
3501	3.1027055644566734E-4
4001	2.725417577646567E-4
4501	2.861129665724797E-4
5001	2.5855927065581254E-4
5001	2.5855927065581254E-4
5501	2.608440809899092E-4
6001	2.3962987620929064E-4
6501	2.4625231497502184E-4
7001	2.3293697616605594E-4
7501	2.3133184829271218E-4
8001	2.3082867142692803E-4
8501	2.1829161432557472E-4
9001	2.2099820077218352E-4
9501	2.2000469829451828E-4
9501	2.2000469829451828E-4
10001	2.136563184178934E-4
10501	2.153742090872712E-4
11001	2.1195043901394174E-4
11001	2.1195043901394174E-4
11501	2.0799991486640583E-4
11501	2.0799991486640583E-4
12001	2.0839840496201934E-4
12501	2.0664578677271608E-4
13001	2.012315070216264E-4
13001	2.012315070216264E-4
13001	2.012315070216264E-4
13501	2.0130692348718462E-4
14001	2.01242249110468E-4
14501	1.977994933011271E-4
15001	1.9365921676567957E-4
15501	1.93027752220649E-4
15501	1.93027752220649E-4
15501	1.93027752220649E-4
16001	1.9231984838149669E-4
16501	1.9222200488265467E-4
16501	1.9222200488265467E-4
16501	1.9222200488265467E-4
16501	1.9222200488265467E-4
16501	1.9222200488265467E-4
17001	1.9018471523843289E-4
17501	1.866640371627376E-4
18001	1.8616427566713287E-4
18501	1.850227709574465E-4
19001	1.8366765084891216E-4
19501	1.8283864643289918E-4
20001	1.8142929185454684E-4
20501	1.800478641469268E-4
21001	1.7779608181257557E-4
21501	1.7630448059495057E-4
22001	1.7431377398985216E-4
22501	1.728971496648155E-4
22501	1.728971496648155E-4
23001	1.7188427307578388E-4
23001	1.7188427307578388E-4
23501	1.708613186698793E-4
24001	1.6999943778254898E-4
24501	1.6963547328680857E-4
24501	1.6963547328680857E-4
24501	1.6963547328680857E-4
24501	1.6963547328680857E-4
24501	1.6963547328680857E-4
24501	1.6963547328680857E-4
24501	1.6963547328680857E-4
25001	1.6850114327323702E-4
25001	1.6850114327323702E-4
25501	1.6745603454606294E-4
26001	1.6651535669924398E-4
26501	1.6602987200333853E-4
26501	1.6602987200333853E-4
27001	1.6523726103665124E-4
27501	1.6450907840946704E-4
27501	1.6450907840946704E-4
27501	1.6450907840946704E-4
27501	1.6450907840946704E-4
27501	1.6450907840946704E-4
27501	1.6450907840946704E-4
27501	1.6450907840946704E-4
27501	1.6450907840946704E-4
27501	1.6450907840946704E-4
27501	1.6450907840946704E-4
27501	1.6450907840946704E-4
27501	1.6450907840946704E-4
27501	1.6450907840946704E-4
27501	1.6450907840946704E-4
27501	1.6450907840946704E-4
27501	1.6450907840946704E-4
27501	1.6450907840946704E-4
27501	1.6450907840946704E-4
28001	1.6356534656271725E-4
28501	1.6249195029660436E-4
29001	1.6165417960081627E-4
29501	1.6067475248934826E-4
30001	1.599562249313434E-4
30501	1.5882993878297077E-4
31001	1.57994100057685E-4
31501	1.5719621620490594E-4
31501	1.5719621620490594E-4
31501	1.5719621620490594E-4
31501	1.5719621620490594E-4
32001	1.56741225063315E-4
32501	1.5636558446433392E-4
33001	1.5576835764872357E-4
33501	1.5481610137270713E-4
34001	1.5385373611903847E-4
34501	1.5348816365418687E-4
34501	1.5348816365418687E-4
34501	1.5348816365418687E-4
35001	1.537166683377261E-4
35501	1.529740261743355E-4
36001	1.5248729209375937E-4
36501	1.5280872271936506E-4
37001	1.5218420455206165E-4
37501	1.5139531494737398E-4
37501	1.5139531494737398E-4
38001	1.5133528914210083E-4
38501	1.506223867614042E-4
39001	1.494203389090271E-4
39001	1.494203389090271E-4
39501	1.4924467643753254E-4
40001	1.4861678687847477E-4
40501	1.4793213390762238E-4
41001	1.478586559597541E-4
41501	1.4718371911044158E-4
42001	1.4710681180312706E-4
42501	1.464532335349429E-4
42501	1.464532335349429E-4
43001	1.461332054979025E-4
43501	1.4550455122747238E-4
43501	1.4550455122747238E-4
43501	1.4550455122747238E-4
44001	1.4466542862113897E-4
44501	1.4450230119983468E-4
44501	1.4450230119983468E-4
44501	1.4450230119983468E-4
44501	1.4450230119983468E-4
44501	1.4450230119983468E-4
45001	1.4363974003301768E-4
45501	1.4345549302792324E-4
45501	1.4345549302792324E-4
46001	1.4250351283590182E-4
46501	1.4241351312954583E-4
47001	1.4173906490220058E-4
47001	1.4173906490220058E-4
47501	1.4157303480459994E-4
48001	1.409461494512511E-4
48501	1.406581446368629E-4
