#iterations	mean Measure
1	0.0
501	-0.003130196469140069
1001	-0.0031506814041177777
1501	-0.00330822457707291
2001	-0.002674549167964406
2001	-0.002674549167964406
2501	-0.0022166728955183785
3001	-0.0019063415007666026
3501	-0.0017000916909672926
3501	-0.0017000916909672926
4001	-0.0015494075768965286
4501	-0.001423777594798676
5001	-0.001329987721121755
5501	-0.0012559009051582735
5501	-0.0012559009051582735
6001	-0.0011861365523588938
6001	-0.0011861365523588938
6501	-0.0011315321183813164
7001	-0.0010894452263427033
7501	-0.0010557220970430466
8001	-0.0010240802166659494
8501	-9.925483531640837E-4
9001	-9.681582634255012E-4
9501	-9.48139705606034E-4
