Description	Target	Measure	E11	E10	E01
["""ENSG00000162522""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000173013""" = 0.0], ["""ENSG00000124334""" = 0.0]	[Target]	0.0	0.0	105.0	0.0
["""ENSG00000147419""" = 0.0], ["""ENSG00000188937""" = 0.0]	[Target]	0.0	0.0	102.0	0.0
["""ENSG00000203747""" = 1.0], ["""ENSG00000167106""" = 0.0]	[Target]	0.0	0.0	23.0	0.0
["""ENSG00000119965""" = 1.0], ["""ENSG00000154719""" = 1.0]	[Target]	0.0	0.0	21.0	0.0
["""ENSG00000176986""" = 0.0], ["""ENSG00000161281""" = 0.0]	[Target]	0.0	0.0	91.0	0.0
["""ENSG00000182199""" = 0.0], ["""ENSG00000127527""" = 1.0]	[Target]	0.0	0.0	26.0	0.0
["""ENSG00000158014""" = 0.0], ["""ENSG00000163281""" = 0.0]	[Target]	0.0	0.0	100.0	0.0
["""ENSG00000102539""" = 1.0], ["""ENSG00000115041""" = 0.0]	[Target]	0.0	0.0	30.0	0.0
["""ENSG00000240891""" = 0.0], ["""ENSG00000196083""" = 1.0]	[Target]	0.0	0.0	27.0	0.0
["""ENSG00000105204""" = 1.0], ["""ENSG00000181072""" = 0.0]	[Target]	0.0	0.0	39.0	0.0
["""ENSG00000076924""" = 1.0], ["""ENSG00000223658""" = 0.0], ["""ENSG00000004534""" = 0.0], ["""ENSG00000012171""" = 1.0], ["""ENSG00000164949""" = 0.0]	[Target]	0.0	0.0	11.0	0.0
["""ENSG00000076924""" = 1.0], ["""ENSG00000004534""" = 0.0]	[Target]	0.0	0.0	32.0	0.0
["""ENSG00000116151""" = 0.0], ["""ENSG00000278685""" = 0.0]	[Target]	0.0	0.0	102.0	0.0
["""ENSG00000140320""" = 1.0], ["""ENSG00000261459""" = 1.0]	[Target]	0.0	0.0	25.0	0.0
["""ENSG00000188321""" = 0.0], ["""ENSG00000163166""" = 1.0]	[Target]	0.0	0.0	40.0	0.0
["""ENSG00000185052""" = 0.0], ["""ENSG00000213420""" = 0.0]	[Target]	0.0	0.0	104.0	0.0
["""ENSG00000185561""" = 1.0], ["""ENSG00000131355""" = 0.0], ["""ENSG00000197385""" = 0.0]	[Target]	0.0	0.0	19.0	0.0
["""ENSG00000185561""" = 1.0], ["""ENSG00000131355""" = 0.0]	[Target]	0.0	0.0	20.0	0.0
["""ENSG00000185352""" = 1.0], ["""ENSG00000143954""" = 0.0]	[Target]	0.0	0.0	42.0	0.0
["""ENSG00000077942""" = 1.0], ["""ENSG00000168917""" = 1.0]	[Target]	0.0	0.0	24.0	0.0
["""ENSG00000167614""" = 1.0], ["""ENSG00000163286""" = 0.0]	[Target]	0.0	0.0	39.0	0.0
["""ENSG00000113838""" = 0.0], ["""ENSG00000253598""" = 1.0]	[Target]	0.0	0.0	24.0	0.0
["""ENSG00000126216""" = 1.0], ["""ENSG00000184785""" = 0.0]	[Target]	0.0	0.0	39.0	0.0
["""ENSG00000283877""" = 1.0], ["""ENSG00000065029""" = 1.0]	[Target]	0.0	0.0	11.0	0.0
["""ENSG00000236287""" = 0.0], ["""ENSG00000149294""" = 0.0], ["""ENSG00000176454""" = 0.0], ["""ENSG00000155926""" = 0.0], ["""ENSG00000147121""" = 0.0]	[Target]	0.0	0.0	50.0	0.0
["""ENSG00000236287""" = 0.0], ["""ENSG00000149294""" = 0.0]	[Target]	0.0	0.0	99.0	0.0
["""ENSG00000153207""" = 1.0], ["""ENSG00000170791""" = 1.0]	[Target]	0.0	0.0	19.0	0.0
["""ENSG00000173960""" = 0.0], ["""ENSG00000172318""" = 0.0], ["""ENSG00000113594""" = 0.0]	[Target]	0.0	0.0	97.0	0.0
["""ENSG00000173960""" = 0.0], ["""ENSG00000172318""" = 0.0]	[Target]	0.0	0.0	110.0	0.0
["""ENSG00000259784""" = 0.0], ["""ENSG00000127824""" = 0.0]	[Target]	0.0	0.0	98.0	0.0
["""ENSG00000083937""" = 1.0], ["""ENSG00000104497""" = 0.0]	[Target]	0.0	0.0	28.0	0.0
["""ENSG00000111215""" = 0.0], ["""ENSG00000131849""" = 1.0]	[Target]	0.0	0.0	25.0	0.0
["""ENSG00000099284""" = 0.0], ["""ENSG00000184502""" = 1.0]	[Target]	0.0	0.0	29.0	0.0
["""ENSG00000072849""" = 1.0], ["""ENSG00000104856""" = 0.0]	[Target]	0.0	0.0	34.0	0.0
["""ENSG00000143337""" = 1.0], ["""ENSG00000239605""" = 0.0]	[Target]	0.0	0.0	32.0	0.0
["""ENSG00000107651""" = 1.0], ["""ENSG00000169100""" = 0.0]	[Target]	0.0	0.0	35.0	0.0
["""ENSG00000173511""" = 1.0], ["""ENSG00000100075""" = 1.0]	[Target]	0.0	0.0	16.0	0.0
