Description	Target	Measure	E11	E10	E01
["""col_1677""" = 3]	[Target]	0.0	0.0	1118.0	0.0
["""col_598""" = 1]	[Target]	0.0	0.0	1098.0	0.0
["""col_1239""" = 2]	[Target]	0.0	0.0	1087.0	0.0
["""col_178""" = 4], ["""col_680""" = 3], ["""col_699""" = 2]	[Target]	0.0	0.0	47.0	0.0
["""col_680""" = 3]	[Target]	0.0	0.0	1129.0	0.0
["""col_508""" = 4], ["""col_943""" = 0]	[Target]	0.0	0.0	216.0	0.0
["""col_508""" = 4]	[Target]	0.0	0.0	1103.0	0.0
["""col_1511""" = 1]	[Target]	0.0	0.0	1137.0	0.0
["""col_504""" = 1]	[Target]	0.0	0.0	1103.0	0.0
["""col_619""" = 1]	[Target]	0.0	0.0	1138.0	0.0
["""col_1922""" = 2]	[Target]	0.0	0.0	1067.0	0.0
["""col_840""" = 3]	[Target]	0.0	0.0	1096.0	0.0
["""col_93""" = 0]	[Target]	0.0	0.0	1123.0	0.0
["""col_185""" = 2]	[Target]	0.0	0.0	1137.0	0.0
["""col_1535""" = 0]	[Target]	0.0	0.0	1096.0	0.0
["""col_1666""" = 4]	[Target]	0.0	0.0	1161.0	0.0
["""col_1539""" = 1]	[Target]	0.0	0.0	1150.0	0.0
["""col_197""" = 0], ["""col_385""" = 3], ["""col_1954""" = 0]	[Target]	0.0	0.0	41.0	0.0
["""col_385""" = 3]	[Target]	0.0	0.0	1169.0	0.0
["""col_1228""" = 1]	[Target]	0.0	0.0	1113.0	0.0
["""col_678""" = 4]	[Target]	0.0	0.0	1158.0	0.0
["""col_311""" = 2]	[Target]	0.0	0.0	1151.0	0.0
["""col_287""" = 2], ["""col_1658""" = 2], ["""col_1983""" = 0]	[Target]	0.0	0.0	47.0	0.0
["""col_1983""" = 0]	[Target]	0.0	0.0	1156.0	0.0
["""col_1452""" = 1]	[Target]	0.0	0.0	1164.0	0.0
["""col_456""" = 0], ["""col_1023""" = 3], ["""col_1353""" = 4]	[Target]	0.0	0.0	43.0	0.0
["""col_1023""" = 3]	[Target]	0.0	0.0	1140.0	0.0
["""col_203""" = 4]	[Target]	0.0	0.0	1143.0	0.0
["""col_1737""" = 0]	[Target]	0.0	0.0	1090.0	0.0
["""col_1935""" = 4]	[Target]	0.0	0.0	1174.0	0.0
["""col_1622""" = 0]	[Target]	0.0	0.0	1114.0	0.0
["""col_193""" = 1], ["""col_642""" = 0], ["""col_706""" = 1], ["""col_1988""" = 1]	[Target]	0.0	0.0	10.0	0.0
["""col_193""" = 1]	[Target]	0.0	0.0	1167.0	0.0
["""col_189""" = 2], ["""col_729""" = 4], ["""col_1377""" = 0], ["""col_1389""" = 4]	[Target]	0.0	0.0	11.0	0.0
["""col_1389""" = 4]	[Target]	0.0	0.0	1130.0	0.0
["""col_1963""" = 4]	[Target]	0.0	0.0	1019.0	0.0
["""col_190""" = 2]	[Target]	0.0	0.0	1152.0	0.0
["""col_1458""" = 3]	[Target]	0.0	0.0	1106.0	0.0
["""col_1039""" = 0]	[Target]	0.0	0.0	1145.0	0.0
["""col_1028""" = 3]	[Target]	0.0	0.0	1084.0	0.0
["""col_402""" = 3]	[Target]	0.0	0.0	1119.0	0.0
["""col_786""" = 4]	[Target]	0.0	0.0	1125.0	0.0
["""col_284""" = 3]	[Target]	0.0	0.0	1132.0	0.0
["""col_908""" = 1], ["""col_1288""" = 1]	[Target]	0.0	0.0	233.0	0.0
["""col_908""" = 1]	[Target]	0.0	0.0	1147.0	0.0
["""col_1055""" = 2], ["""col_1346""" = 3]	[Target]	0.0	0.0	230.0	0.0
["""col_1346""" = 3]	[Target]	0.0	0.0	1128.0	0.0
["""col_279""" = 0], ["""col_954""" = 3], ["""col_1406""" = 3]	[Target]	0.0	0.0	48.0	0.0
["""col_954""" = 3]	[Target]	0.0	0.0	1133.0	0.0
["""col_52""" = 0]	[Target]	0.0	0.0	1073.0	0.0
