Description	Target	Measure	E11	E10	E01
["""col_1127""" = 3]	[Target]	0.0	0.0	1128.0	0.0
["""col_915""" = 4]	[Target]	0.0	0.0	1110.0	0.0
["""col_1749""" = 1]	[Target]	0.0	0.0	1109.0	0.0
["""col_1060""" = 4]	[Target]	0.0	0.0	1126.0	0.0
["""col_411""" = 3], ["""col_490""" = 1], ["""col_847""" = 3]	[Target]	0.0	0.0	40.0	0.0
["""col_847""" = 3]	[Target]	0.0	0.0	1106.0	0.0
["""col_342""" = 1], ["""col_918""" = 2], ["""col_1425""" = 0]	[Target]	0.0	0.0	55.0	0.0
["""col_342""" = 1]	[Target]	0.0	0.0	1147.0	0.0
["""col_601""" = 3], ["""col_1606""" = 4]	[Target]	0.0	0.0	197.0	0.0
["""col_1606""" = 4]	[Target]	0.0	0.0	1094.0	0.0
["""col_711""" = 0], ["""col_1057""" = 3], ["""col_1356""" = 4], ["""col_1798""" = 3]	[Target]	0.0	0.0	10.0	0.0
["""col_1356""" = 4]	[Target]	0.0	0.0	1101.0	0.0
["""col_349""" = 2]	[Target]	0.0	0.0	1102.0	0.0
["""col_434""" = 0], ["""col_763""" = 2], ["""col_1235""" = 4]	[Target]	0.0	0.0	43.0	0.0
["""col_763""" = 2]	[Target]	0.0	0.0	1134.0	0.0
["""col_49""" = 0], ["""col_456""" = 4], ["""col_792""" = 1]	[Target]	0.0	0.0	42.0	0.0
["""col_49""" = 0]	[Target]	0.0	0.0	1146.0	0.0
["""col_1330""" = 1]	[Target]	0.0	0.0	1133.0	0.0
["""col_483""" = 1], ["""col_1519""" = 1], ["""col_1569""" = 2]	[Target]	0.0	0.0	53.0	0.0
["""col_1569""" = 2]	[Target]	0.0	0.0	1122.0	0.0
["""col_1157""" = 4]	[Target]	0.0	0.0	1132.0	0.0
["""col_1923""" = 1]	[Target]	0.0	0.0	1089.0	0.0
["""col_724""" = 2], ["""col_1362""" = 4], ["""col_1492""" = 3]	[Target]	0.0	0.0	44.0	0.0
["""col_1492""" = 3]	[Target]	0.0	0.0	1142.0	0.0
["""col_1162""" = 4]	[Target]	0.0	0.0	1111.0	0.0
["""col_9""" = 2], ["""col_287""" = 4], ["""col_1370""" = 2]	[Target]	0.0	0.0	52.0	0.0
["""col_9""" = 2], ["""col_1370""" = 2]	[Target]	0.0	0.0	213.0	0.0
["""col_9""" = 2]	[Target]	0.0	0.0	1151.0	0.0
["""col_67""" = 4], ["""col_338""" = 3], ["""col_418""" = 4], ["""col_1997""" = 4]	[Target]	0.0	0.0	12.0	0.0
["""col_67""" = 4]	[Target]	0.0	0.0	1112.0	0.0
["""col_222""" = 2], ["""col_431""" = 0], ["""col_1561""" = 1]	[Target]	0.0	0.0	47.0	0.0
["""col_1561""" = 1]	[Target]	0.0	0.0	1116.0	0.0
["""col_855""" = 4], ["""col_873""" = 3], ["""col_1120""" = 1], ["""col_1707""" = 1]	[Target]	0.0	0.0	11.0	0.0
["""col_1707""" = 1]	[Target]	0.0	0.0	1137.0	0.0
["""col_462""" = 2]	[Target]	0.0	0.0	1127.0	0.0
["""col_604""" = 1]	[Target]	0.0	0.0	1139.0	0.0
["""col_1993""" = 0]	[Target]	0.0	0.0	1095.0	0.0
["""col_1276""" = 0]	[Target]	0.0	0.0	1169.0	0.0
["""col_334""" = 0]	[Target]	0.0	0.0	1113.0	0.0
["""col_897""" = 1]	[Target]	0.0	0.0	1102.0	0.0
["""col_529""" = 4], ["""col_783""" = 2]	[Target]	0.0	0.0	229.0	0.0
["""col_783""" = 2]	[Target]	0.0	0.0	1152.0	0.0
["""col_1326""" = 0]	[Target]	0.0	0.0	1123.0	0.0
["""col_1909""" = 0]	[Target]	0.0	0.0	1095.0	0.0
["""col_1708""" = 3]	[Target]	0.0	0.0	1106.0	0.0
["""col_726""" = 4]	[Target]	0.0	0.0	1144.0	0.0
["""col_618""" = 1]	[Target]	0.0	0.0	1119.0	0.0
["""col_1237""" = 0]	[Target]	0.0	0.0	1057.0	0.0
["""col_6""" = 3]	[Target]	0.0	0.0	1080.0	0.0
["""col_1252""" = 0]	[Target]	0.0	0.0	1084.0	0.0
