#iterations	mean Measure
1	0.0
501	2.8774885465370045E-4
1001	3.823793889153105E-4
1501	4.290061525801912E-4
2001	4.441833539508962E-4
2501	3.558737669349189E-4
3001	2.97487352954155E-4
3501	3.0853742832052673E-4
3501	3.0853742832052673E-4
4001	2.7242784889461454E-4
4501	2.791094713408983E-4
5001	2.516728521580709E-4
5001	2.516728521580709E-4
5001	2.516728521580709E-4
5501	2.5639645878821645E-4
6001	2.3559942294230446E-4
6501	2.4217230776898383E-4
7001	2.2912436019283022E-4
7501	2.2708192858959144E-4
7501	2.2708192858959144E-4
8001	2.2826054903301004E-4
8501	2.1659951804990833E-4
8501	2.1659951804990833E-4
9001	2.1934070000436282E-4
9501	2.1718422846370958E-4
9501	2.1718422846370958E-4
