Description	Target	Measure	E11	E10	E01
["""ENSG00000171840""" = 0.0]	[Target]	0.0	0.0	134.0	0.0
["""ENSG00000002330""" = 1.0], ["""ENSG00000105392""" = 0.0], ["""ENSG00000105810""" = 0.0]	[Target]	0.0	0.0	40.0	0.0
["""ENSG00000133935""" = 0.0]	[Target]	0.0	0.0	134.0	0.0
["""ENSG00000176782""" = 0.0]	[Target]	0.0	0.0	177.0	0.0
["""ENSG00000105352""" = 1.0]	[Target]	0.0	0.0	43.0	0.0
["""ENSG00000162415""" = 1.0], ["""ENSG00000160714""" = 0.0], ["""ENSG00000237524""" = 0.0], ["""ENSG00000083720""" = 0.0], ["""ENSG00000198881""" = 1.0]	[Target]	0.0	0.0	13.0	0.0
["""ENSG00000162415""" = 1.0]	[Target]	0.0	0.0	46.0	0.0
["""ENSG00000183010""" = 1.0]	[Target]	0.0	0.0	46.0	0.0
["""ENSG00000092929""" = 1.0], ["""ENSG00000146555""" = 0.0]	[Target]	0.0	0.0	33.0	0.0
["""ENSG00000174307""" = 1.0]	[Target]	0.0	0.0	41.0	0.0
["""ENSG00000055147""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000256045""" = 1.0]	[Target]	0.0	0.0	39.0	0.0
["""ENSG00000204511""" = 1.0]	[Target]	0.0	0.0	51.0	0.0
["""ENSG00000107018""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000221888""" = 0.0], ["""ENSG00000188293""" = 0.0], ["""ENSG00000115694""" = 0.0], ["""ENSG00000144852""" = 0.0], ["""ENSG00000148019""" = 0.0]	[Target]	0.0	0.0	52.0	0.0
["""ENSG00000221888""" = 0.0]	[Target]	0.0	0.0	128.0	0.0
["""ENSG00000151553""" = 0.0]	[Target]	0.0	0.0	133.0	0.0
["""ENSG00000273540""" = 0.0]	[Target]	0.0	0.0	132.0	0.0
["""ENSG00000187889""" = 1.0]	[Target]	0.0	0.0	50.0	0.0
["""ENSG00000183317""" = 0.0], ["""ENSG00000108242""" = 0.0], ["""ENSG00000109917""" = 0.0], ["""ENSG00000186212""" = 0.0]	[Target]	0.0	0.0	54.0	0.0
["""ENSG00000108242""" = 0.0], ["""ENSG00000109917""" = 0.0]	[Target]	0.0	0.0	94.0	0.0
["""ENSG00000108242""" = 0.0]	[Target]	0.0	0.0	133.0	0.0
["""ENSG00000198945""" = 0.0], ["""ENSG00000047249""" = 0.0], ["""ENSG00000120211""" = 1.0]	[Target]	0.0	0.0	27.0	0.0
["""ENSG00000047249""" = 0.0]	[Target]	0.0	0.0	132.0	0.0
["""ENSG00000105258""" = 0.0], ["""ENSG00000160505""" = 0.0], ["""ENSG00000170577""" = 0.0], ["""ENSG00000065308""" = 0.0], ["""ENSG00000126970""" = 0.0]	[Target]	0.0	0.0	33.0	0.0
["""ENSG00000065308""" = 0.0]	[Target]	0.0	0.0	134.0	0.0
["""ENSG00000196090""" = 0.0]	[Target]	0.0	0.0	127.0	0.0
["""ENSG00000162745""" = 1.0]	[Target]	0.0	0.0	46.0	0.0
["""ENSG00000204257""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000278540""" = 0.0]	[Target]	0.0	0.0	135.0	0.0
["""ENSG00000168961""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000165566""" = 1.0]	[Target]	0.0	0.0	50.0	0.0
["""ENSG00000136169""" = 0.0]	[Target]	0.0	0.0	125.0	0.0
["""ENSG00000168453""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000113205""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000258484""" = 0.0]	[Target]	0.0	0.0	130.0	0.0
["""ENSG00000186197""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000173801""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000187240""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000149294""" = 0.0]	[Target]	0.0	0.0	130.0	0.0
["""ENSG00000124177""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000143001""" = 0.0]	[Target]	0.0	0.0	126.0	0.0
["""ENSG00000165392""" = 0.0]	[Target]	0.0	0.0	130.0	0.0
["""ENSG00000183307""" = 0.0]	[Target]	0.0	0.0	133.0	0.0
["""ENSG00000278558""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000064547""" = 0.0]	[Target]	0.0	0.0	127.0	0.0
["""ENSG00000213465""" = 0.0]	[Target]	0.0	0.0	136.0	0.0
["""ENSG00000177105""" = 1.0], ["""ENSG00000156976""" = 0.0]	[Target]	0.0	0.0	38.0	0.0
["""ENSG00000189051""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000141376""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
