Description	Target	Measure	E11	E10	E01
["""col_1546""" = 3]	[Target]	0.0	0.0	1177.0	0.0
["""col_249""" = 0], ["""col_1693""" = 4]	[Target]	0.0	0.0	227.0	0.0
["""col_1523""" = 1], ["""col_1769""" = 4]	[Target]	0.0	0.0	212.0	0.0
["""col_1630""" = 2], ["""col_1811""" = 0]	[Target]	0.0	0.0	211.0	0.0
["""col_774""" = 4], ["""col_1861""" = 1]	[Target]	0.0	0.0	215.0	0.0
["""col_1321""" = 2], ["""col_1967""" = 0]	[Target]	0.0	0.0	236.0	0.0
["""col_918""" = 1], ["""col_1487""" = 2]	[Target]	0.0	0.0	223.0	0.0
["""col_1018""" = 1], ["""col_1264""" = 0]	[Target]	0.0	0.0	233.0	0.0
["""col_1560""" = 3], ["""col_1646""" = 4]	[Target]	0.0	0.0	234.0	0.0
["""col_468""" = 1], ["""col_481""" = 4], ["""col_1835""" = 2]	[Target]	0.0	0.0	40.0	0.0
["""col_188""" = 3], ["""col_708""" = 0], ["""col_718""" = 3]	[Target]	0.0	0.0	42.0	0.0
["""col_747""" = 3], ["""col_1916""" = 2]	[Target]	0.0	0.0	236.0	0.0
["""col_1""" = 2], ["""col_668""" = 0]	[Target]	0.0	0.0	240.0	0.0
["""col_170""" = 2], ["""col_1480""" = 2]	[Target]	0.0	0.0	257.0	0.0
["""col_995""" = 4], ["""col_1065""" = 2]	[Target]	0.0	0.0	222.0	0.0
["""col_490""" = 2], ["""col_1998""" = 0]	[Target]	0.0	0.0	207.0	0.0
["""col_854""" = 4], ["""col_1182""" = 3]	[Target]	0.0	0.0	224.0	0.0
["""col_895""" = 3], ["""col_1269""" = 4]	[Target]	0.0	0.0	239.0	0.0
["""col_479""" = 1], ["""col_826""" = 4]	[Target]	0.0	0.0	198.0	0.0
["""col_114""" = 3], ["""col_1204""" = 1]	[Target]	0.0	0.0	220.0	0.0
["""col_565""" = 0], ["""col_636""" = 4]	[Target]	0.0	0.0	221.0	0.0
["""col_63""" = 4], ["""col_78""" = 1]	[Target]	0.0	0.0	215.0	0.0
["""col_1242""" = 3], ["""col_1387""" = 2]	[Target]	0.0	0.0	254.0	0.0
["""col_72""" = 0], ["""col_518""" = 2], ["""col_928""" = 1], ["""col_1265""" = 3]	[Target]	0.0	0.0	10.0	0.0
["""col_954""" = 4], ["""col_1803""" = 0]	[Target]	0.0	0.0	211.0	0.0
["""col_1598""" = 2], ["""col_1836""" = 3]	[Target]	0.0	0.0	198.0	0.0
["""col_1224""" = 4], ["""col_1798""" = 4]	[Target]	0.0	0.0	201.0	0.0
["""col_500""" = 2], ["""col_1549""" = 4]	[Target]	0.0	0.0	230.0	0.0
["""col_476""" = 0], ["""col_1987""" = 4]	[Target]	0.0	0.0	223.0	0.0
["""col_959""" = 3], ["""col_1498""" = 0]	[Target]	0.0	0.0	220.0	0.0
["""col_1070""" = 2], ["""col_1870""" = 2]	[Target]	0.0	0.0	226.0	0.0
["""col_373""" = 4], ["""col_1173""" = 1], ["""col_1622""" = 3]	[Target]	0.0	0.0	47.0	0.0
["""col_35""" = 4], ["""col_1519""" = 2]	[Target]	0.0	0.0	214.0	0.0
["""col_855""" = 3], ["""col_1976""" = 0]	[Target]	0.0	0.0	206.0	0.0
["""col_83""" = 3], ["""col_604""" = 3]	[Target]	0.0	0.0	222.0	0.0
["""col_452""" = 4], ["""col_1940""" = 3]	[Target]	0.0	0.0	233.0	0.0
["""col_669""" = 0], ["""col_871""" = 3]	[Target]	0.0	0.0	212.0	0.0
["""col_539""" = 2], ["""col_1552""" = 4]	[Target]	0.0	0.0	218.0	0.0
["""col_1190""" = 0], ["""col_1230""" = 3]	[Target]	0.0	0.0	214.0	0.0
["""col_892""" = 2], ["""col_1092""" = 1]	[Target]	0.0	0.0	220.0	0.0
["""col_296""" = 1], ["""col_730""" = 2]	[Target]	0.0	0.0	236.0	0.0
["""col_44""" = 0], ["""col_317""" = 4], ["""col_338""" = 0]	[Target]	0.0	0.0	49.0	0.0
["""col_558""" = 1], ["""col_1192""" = 4]	[Target]	0.0	0.0	238.0	0.0
["""col_38""" = 2], ["""col_1167""" = 2]	[Target]	0.0	0.0	216.0	0.0
["""col_335""" = 1], ["""col_1325""" = 3]	[Target]	0.0	0.0	256.0	0.0
["""col_740""" = 1], ["""col_1998""" = 1]	[Target]	0.0	0.0	212.0	0.0
["""col_160""" = 2], ["""col_1087""" = 0]	[Target]	0.0	0.0	230.0	0.0
["""col_1738""" = 4], ["""col_1997""" = 1]	[Target]	0.0	0.0	207.0	0.0
["""col_224""" = 4], ["""col_952""" = 0]	[Target]	0.0	0.0	229.0	0.0
["""col_122""" = 4], ["""col_621""" = 2], ["""col_708""" = 1], ["""col_766""" = 2]	[Target]	0.0	0.0	15.0	0.0
