Description	Target	Measure	E11	E10	E01
["""ENSG00000107736""" = 1.0]	[Target]	0.0	0.0	40.0	0.0
["""ENSG00000186326""" = 0.0], ["""ENSG00000101236""" = 0.0]	[Target]	0.0	0.0	102.0	0.0
["""ENSG00000127124""" = 1.0], ["""ENSG00000108510""" = 0.0]	[Target]	0.0	0.0	27.0	0.0
["""ENSG00000179335""" = 0.0], ["""ENSG00000204887""" = 0.0], ["""ENSG00000171560""" = 0.0]	[Target]	0.0	0.0	92.0	0.0
["""ENSG00000179335""" = 0.0], ["""ENSG00000171560""" = 0.0]	[Target]	0.0	0.0	94.0	0.0
["""ENSG00000116525""" = 0.0], ["""ENSG00000197385""" = 0.0]	[Target]	0.0	0.0	108.0	0.0
["""ENSG00000020426""" = 0.0], ["""ENSG00000135919""" = 0.0]	[Target]	0.0	0.0	95.0	0.0
["""ENSG00000198740""" = 0.0], ["""ENSG00000197976""" = 0.0]	[Target]	0.0	0.0	101.0	0.0
["""ENSG00000151948""" = 1.0], ["""ENSG00000198910""" = 0.0]	[Target]	0.0	0.0	31.0	0.0
["""ENSG00000149564""" = 0.0], ["""ENSG00000144045""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000172667""" = 1.0], ["""ENSG00000109184""" = 0.0], ["""ENSG00000204314""" = 0.0], ["""ENSG00000156802""" = 0.0], ["""ENSG00000165175""" = 0.0]	[Target]	0.0	0.0	12.0	0.0
["""ENSG00000172667""" = 1.0], ["""ENSG00000109184""" = 0.0]	[Target]	0.0	0.0	20.0	0.0
["""ENSG00000142609""" = 1.0], ["""ENSG00000167414""" = 0.0]	[Target]	0.0	0.0	26.0	0.0
["""ENSG00000197563""" = 0.0], ["""ENSG00000169760""" = 0.0], ["""ENSG00000188958""" = 0.0], ["""ENSG00000180872""" = 0.0], ["""ENSG00000146755""" = 1.0]	[Target]	0.0	0.0	18.0	0.0
["""ENSG00000197563""" = 0.0], ["""ENSG00000188958""" = 0.0], ["""ENSG00000180872""" = 0.0], ["""ENSG00000146755""" = 1.0]	[Target]	0.0	0.0	21.0	0.0
["""ENSG00000180872""" = 0.0], ["""ENSG00000146755""" = 1.0]	[Target]	0.0	0.0	46.0	0.0
["""ENSG00000116133""" = 0.0], ["""ENSG00000134200""" = 0.0]	[Target]	0.0	0.0	92.0	0.0
["""ENSG00000063660""" = 1.0], ["""ENSG00000119333""" = 0.0]	[Target]	0.0	0.0	17.0	0.0
