#iterations	mean Measure
1	-0.46740985423943776
501	-0.2761340565497627
1001	-0.2740277659955971
1501	-0.27164779482249163
2001	-0.2672181717121812
2501	-0.25855440943984087
3001	-0.2542516977463405
3501	-0.2554756832909841
4001	-0.256522281758426
4501	-0.25888900724903147
5001	-0.25851305005166814
5001	-0.25851305005166814
5501	-0.2596936250926194
6001	-0.2602975438872913
6501	-0.26056380570609905
7001	-0.2614550431005938
7001	-0.2614550431005938
7501	-0.26254830765116016
8001	-0.26311382228875413
8501	-0.2630500076616361
9001	-0.26317149658270544
9501	-0.26438679398756304
